export_contribution_type,export_proposal_id,export_proposal_published_at,export_proposal_reference,export_proposal_title,export_proposal_summary,export_proposal_description,export_proposal_author_id,export_proposal_votes_total_count,export_proposal_votes_digital_count,export_proposal_votes_paper_count,export_proposal_votes_total_points_count,export_proposal_votes_digital_points_count,export_proposal_votes_paper_points_count,export_proposal_category_name,export_proposal_theme_title,export_proposal_formatted_address,export_proposal_address_lat,export_proposal_address_lng,export_proposal_district_name,"No Mes Démarches","No IRIS","Raison sociale",export_proposal_estimation,export_proposal_illustration,export_proposal_link,export_proposal_status_name,export_proposal_created_at,export_proposal_updated_at,export_proposal_publication_status,export_proposal_undraft_at,export_proposal_trashed_at,export_proposal_trashed_reason,export_proposal_author_username,export_proposal_author_is_email_confirmed,export_proposal_author_email,export_proposal_author_user_type_id,export_proposal_author_user_type_name,export_proposal_official_response,export_proposal_votes_id,export_proposal_votes_ranking,export_proposal_votes_created_at,export_proposal_votes_published_at,export_proposal_votes_published,export_proposal_votes_accounted,export_proposal_votes_anonymous,export_proposal_votes_author_id,export_proposal_votes_author_username,export_proposal_votes_author_is_email_confirmed,export_proposal_votes_author_is_phone_confirmed,export_proposal_votes_author_user_type_id,export_proposal_votes_author_user_type_name,export_proposal_comments_id,export_proposal_comments_body,export_proposal_comments_created_at,export_proposal_comments_published_at,export_proposal_comments_updated_at,export_proposal_comments_author_id,export_proposal_comments_author_username,export_proposal_comments_author_is_email_confirmed,export_proposal_comments_author_user_type_id,export_proposal_comments_author_user_type_name,export_proposal_comments_author_email,export_proposal_comments_pinned,export_proposal_comments_publication_status,export_proposal_comments_vote_id,export_proposal_comments_vote_created_at,export_proposal_comments_vote_published_at,export_proposal_comments_vote_author_id,export_proposal_comments_vote_author_username,export_proposal_comments_vote_author_is_email_confirmed,export_proposal_comments_vote_author_user_type_id,export_proposal_comments_vote_author_user_type_name,export_proposal_news_id,export_proposal_news_title,export_proposal_news_themes,export_proposal_news_linked_projects,export_proposal_news_linked_proposal,export_proposal_news_created_at,export_proposal_news_updated_at,export_proposal_news_published_at,export_proposal_news_publication_status,export_proposal_news_commentable,export_proposal_news_displayed_on_blog,export_proposal_news_authors_id,export_proposal_news_authors_username,export_proposal_news_authors_is_email_confirmed,export_proposal_news_authors_user_type_id,export_proposal_news_authors_user_type_name,export_proposal_news_comments_id,export_proposal_news_comments_body,export_proposal_news_comments_parent,export_proposal_news_comments_created_at,export_proposal_news_comments_published_at,export_proposal_news_comments_updated_at,export_proposal_news_comments_author_id,export_proposal_news_comments_author_username,export_proposal_news_comments_author_is_email_confirmed,export_proposal_news_comments_author_user_type_id,export_proposal_news_comments_author_user_type_name,export_proposal_news_comments_author_email,export_proposal_news_comments_pinned,export_proposal_news_comments_publication_status,export_proposal_news_comments_vote_id,export_proposal_news_comments_vote_created_at,export_proposal_news_comments_vote_published_at,export_proposal_news_comments_vote_author_id,export_proposal_news_comments_vote_author_username,export_proposal_news_comments_vote_author_is_email_confirmed,export_proposal_news_comments_vote_author_user_type_id,export_proposal_news_comments_vote_author_user_type_name,export_proposal_news_comments_reportings_id,export_proposal_news_comments_reportings_created_at,export_proposal_news_comments_reportings_author_id,export_proposal_news_comments_reportings_author_username,export_proposal_news_comments_reportings_author_is_email_confirmed,export_proposal_news_comments_reportings_author_user_type_id,export_proposal_news_comments_reportings_author_user_type_name,export_proposal_reportings_id,export_proposal_reportings_body,export_proposal_reportings_created_at,export_proposal_reportings_author_id,export_proposal_reportings_author_username,export_proposal_reportings_author_is_email_confirmed,export_proposal_reportings_author_user_type_id,export_proposal_reportings_author_user_type_name
export_contribution_type_proposal,proposalLocation5,"2023-01-31 15:20:30","""22-662015""","Ad est et et cum eius voluptas numquam.",,"Culpa aut in laudantium omnis et aut. Cupiditate corporis aliquid aut cumque consequuntur non. Est maiores aliquid rerum autem. Est velit excepturi et necessitatibus tenetur doloremque iusto.",user5,0,0,0,0,0,0,"Énergies renouvelables et efficacité énergétique",Immobilier,"Fake address, 75006 Paris, France",48.1414,3.06415,"Toute la région (IDF BP3)",,,,,,https://capco.dev/project/budget-participatif-idf-3/collect/collecte-des-projets-idf-brp-3/proposals/ad-est-et-et-cum-eius-voluptas-numquam?_locale=fr-FR,,"2023-01-31 15:20:30","2023-01-31 15:20:30",export_proposal_publication_status_published,"2023-01-31 15:20:30",,,user,Oui,user@test.com,1,Citoyen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
export_contribution_type_proposal,proposalLocation50,"2023-02-14 00:51:10","""22-127254""","Officia sapiente nesciunt atque.",,"Totam esse velit voluptas temporibus. Magnam repudiandae voluptas ut maxime qui fugiat. Ut omnis nihil dolores et maxime tempora. Aut aut totam molestiae assumenda.",user5,0,0,0,0,0,0,"Santé environnementale",Immobilier,"Fake address, 75006 Paris, France",48.11074,2.30669,"Val de marne (94) (IDF BP3)",,,,,,https://capco.dev/project/budget-participatif-idf-3/collect/collecte-des-projets-idf-brp-3/proposals/officia-sapiente-nesciunt-atque?_locale=fr-FR,,"2023-02-14 00:51:10","2023-02-14 00:51:10",export_proposal_publication_status_published,"2023-02-14 00:51:10",,,user,Oui,user@test.com,1,Citoyen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
export_contribution_type_proposal,proposalLocation51,"2023-02-05 10:15:40","""22-617100""","Molestias facere totam similique voluptatum mollitia.",,"Error rerum accusantium laborum veniam iure doloremque possimus. Ad provident nemo asperiores excepturi explicabo voluptas. Molestiae aliquam aut voluptate velit et et reprehenderit officia.",user5,0,0,0,0,0,0,"Énergies renouvelables et efficacité énergétique",Justice,"Fake address, 75006 Paris, France",48.90272,2.63296,"Val de marne (94) (IDF BP3)",,,,,,https://capco.dev/project/budget-participatif-idf-3/collect/collecte-des-projets-idf-brp-3/proposals/molestias-facere-totam-similique-voluptatum-mollitia?_locale=fr-FR,,"2023-02-05 10:15:40","2023-02-05 10:15:40",export_proposal_publication_status_published,"2023-02-05 10:15:40",,,user,Oui,user@test.com,1,Citoyen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
export_contribution_type_proposal,proposalLocation52,"2023-01-17 06:48:56","""22-488324""","Rerum in dolores molestias earum quos.",,"Ipsam culpa non ut ex. Nihil quidem est eum quia et amet. Sed illo unde sint magni ea nemo sed. In laborum est ratione natus perferendis fuga animi nulla.",user5,0,0,0,0,0,0,"Espaces verts et biodiversité",Transport,"Fake address, 75006 Paris, France",48.87108,2.97091,"Val de marne (94) (IDF BP3)",,,,,,https://capco.dev/project/budget-participatif-idf-3/collect/collecte-des-projets-idf-brp-3/proposals/rerum-in-dolores-molestias-earum-quos?_locale=fr-FR,,"2023-01-17 06:48:56","2023-01-17 06:48:56",export_proposal_publication_status_published,"2023-01-17 06:48:56",,,user,Oui,user@test.com,1,Citoyen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
export_contribution_type_proposal,proposalLocation53,"2023-03-01 02:35:00","""22-963174""","Et sed quis maiores et dignissimos.",,"Non enim ad totam nihil quis aliquid. Ipsa esse ullam cupiditate ut voluptatem deserunt doloremque magnam. Impedit quo molestias vel deserunt eius architecto. Eum at corporis facilis inventore vero. Unde doloribus culpa qui dolor vel consectetur.",user5,0,0,0,0,0,0,"Vélo et mobilités propres",Transport,"Fake address, 75006 Paris, France",49.12354,2.55657,"Val de marne (94) (IDF BP3)",,,,,,https://capco.dev/project/budget-participatif-idf-3/collect/collecte-des-projets-idf-brp-3/proposals/et-sed-quis-maiores-et-dignissimos?_locale=fr-FR,,"2023-03-01 02:35:00","2023-03-01 02:35:00",export_proposal_publication_status_published,"2023-03-01 02:35:00",,,user,Oui,user@test.com,1,Citoyen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
export_contribution_type_proposal,proposalLocation54,"2022-08-04 20:34:30","""22-560540""","Quia ad quas ut cumque laborum quod.",,"Suscipit quia nostrum veritatis saepe ex. Aut neque sit numquam vel est sunt ab. Cupiditate excepturi non saepe in voluptatem vel rem quaerat. Magni aut eaque vel deleniti. Velit deleniti enim rerum sequi vel et.",user5,0,0,0,0,0,0,"Énergies renouvelables et efficacité énergétique","Thème vide","Fake address, 75006 Paris, France",49.20389,2.04183,"Val de marne (94) (IDF BP3)",,,,,,https://capco.dev/project/budget-participatif-idf-3/collect/collecte-des-projets-idf-brp-3/proposals/quia-ad-quas-ut-cumque-laborum-quod?_locale=fr-FR,,"2022-08-04 20:34:30","2022-08-04 20:34:30",export_proposal_publication_status_published,"2022-08-04 20:34:30",,,user,Oui,user@test.com,1,Citoyen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
export_contribution_type_proposal,proposalLocation55,"2022-11-11 22:08:45","""22-297872""","Adipisci rerum molestiae cum et facere fugiat sed.",,"Suscipit voluptatem laboriosam deserunt nobis doloribus enim. Dolores qui asperiores voluptates. Delectus sapiente quo est rerum nihil sint. Ipsa id ullam ullam accusantium eveniet debitis voluptatem. Sed totam aut impedit facere rerum provident aut aut. Ducimus ea beatae eum amet provident sint.",user5,0,0,0,0,0,0,"Propreté, prévention et gestion des déchets, économie circulaire","Thème vide","Fake address, 75006 Paris, France",49.18204,2.09694,"Val de marne (94) (IDF BP3)",,,,,,https://capco.dev/project/budget-participatif-idf-3/collect/collecte-des-projets-idf-brp-3/proposals/adipisci-rerum-molestiae-cum-et-facere-fugiat-sed?_locale=fr-FR,,"2022-11-11 22:08:45","2022-11-11 22:08:45",export_proposal_publication_status_published,"2022-11-11 22:08:45",,,user,Oui,user@test.com,1,Citoyen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
export_contribution_type_proposal,proposalLocation56,"2023-01-22 21:04:59","""22-379939""","Ab voluptate molestiae ut qui assumenda ex vel.",,"Perspiciatis eos quis asperiores non qui eaque natus. Voluptas dicta beatae deleniti in. Hic blanditiis ab architecto quas. Cum aut facilis dolore doloremque unde fuga nostrum. Dolorem dicta repellendus dolorum fugit dolorem molestiae aut.",user5,0,0,0,0,0,0,"Propreté, prévention et gestion des déchets, économie circulaire",Transport,"Fake address, 75006 Paris, France",48.68953,2.95659,"Toute la région (IDF BP3)",,,,,,https://capco.dev/project/budget-participatif-idf-3/collect/collecte-des-projets-idf-brp-3/proposals/ab-voluptate-molestiae-ut-qui-assumenda-ex-vel?_locale=fr-FR,,"2023-01-22 21:04:59","2023-01-22 21:04:59",export_proposal_publication_status_published,"2023-01-22 21:04:59",,,user,Oui,user@test.com,1,Citoyen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
export_contribution_type_proposal,proposalLocation57,"2022-09-28 02:45:31","""22-313578""","Dicta adipisci deserunt perspiciatis ut vel.",,"Consequuntur voluptatem molestias possimus magnam. Non explicabo voluptas et et omnis est animi quaerat. Autem qui suscipit vel aut magnam architecto. Itaque ipsa tenetur exercitationem autem consequatur. Perspiciatis animi ab assumenda debitis est nihil atque.",user5,0,0,0,0,0,0,"Espaces verts et biodiversité",Transport,"Fake address, 75006 Paris, France",48.88342,2.2583,"Toute la région (IDF BP3)",,,,,,https://capco.dev/project/budget-participatif-idf-3/collect/collecte-des-projets-idf-brp-3/proposals/dicta-adipisci-deserunt-perspiciatis-ut-vel?_locale=fr-FR,,"2022-09-28 02:45:31","2022-09-28 02:45:31",export_proposal_publication_status_published,"2022-09-28 02:45:31",,,user,Oui,user@test.com,1,Citoyen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
export_contribution_type_proposal,proposalLocation58,"2023-03-19 12:06:15","""22-664892""","Nam in pariatur vero fuga consequatur praesentium consequatur nihil.",,"Id voluptas similique cumque provident et cum architecto. Provident voluptas ut omnis. Dolorem ut repellat delectus magnam repudiandae.",user5,0,0,0,0,0,0,"Espaces verts et biodiversité","Thème vide","Fake address, 75006 Paris, France",48.48654,3.49492,"Val de marne (94) (IDF BP3)",,,,,,https://capco.dev/project/budget-participatif-idf-3/collect/collecte-des-projets-idf-brp-3/proposals/nam-in-pariatur-vero-fuga-consequatur-praesentium-consequatur-nihil?_locale=fr-FR,,"2023-03-19 12:06:15","2023-03-19 12:06:15",export_proposal_publication_status_published,"2023-03-19 12:06:15",,,user,Oui,user@test.com,1,Citoyen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
export_contribution_type_proposal,proposalLocation59,"2023-03-26 18:57:08","""22-170587""","Commodi sed doloribus fugiat repellat harum.",,"Illo voluptatem nobis fugit inventore sed at. Consequatur ut dignissimos sint et inventore ipsam ullam. Dolor debitis quo saepe vel possimus. Labore et totam adipisci et odit molestiae. Aut quidem quam dignissimos adipisci.",user5,0,0,0,0,0,0,"Vélo et mobilités propres",Justice,"Fake address, 75006 Paris, France",48.25072,2.69262,"Toute la région (IDF BP3)",,,,,,https://capco.dev/project/budget-participatif-idf-3/collect/collecte-des-projets-idf-brp-3/proposals/commodi-sed-doloribus-fugiat-repellat-harum?_locale=fr-FR,,"2023-03-26 18:57:08","2023-03-26 18:57:08",export_proposal_publication_status_published,"2023-03-26 18:57:08",,,user,Oui,user@test.com,1,Citoyen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
export_contribution_type_proposal,proposalLocation6,"2023-02-22 06:03:07","""22-224836""","Eius commodi odio ut aliquid et sit enim.",,"Minus aliquid repudiandae qui voluptatem distinctio modi. Eos suscipit facilis vel ut modi quia recusandae. Eligendi quo voluptas totam asperiores ab tenetur voluptatem. Reiciendis cum accusamus ut et nobis iste accusantium quaerat. Voluptas est tenetur sed possimus.",user5,0,0,0,0,0,0,"Énergies renouvelables et efficacité énergétique",Justice,"Fake address, 75006 Paris, France",49.17784,2.10574,"Toute la région (IDF BP3)",,,,,,https://capco.dev/project/budget-participatif-idf-3/collect/collecte-des-projets-idf-brp-3/proposals/eius-commodi-odio-ut-aliquid-et-sit-enim?_locale=fr-FR,,"2023-02-22 06:03:07","2023-02-22 06:03:07",export_proposal_publication_status_published,"2023-02-22 06:03:07",,,user,Oui,user@test.com,1,Citoyen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
export_contribution_type_proposal,proposalLocation60,"2022-10-19 22:45:34","""22-481500""","Ex ratione facilis consequatur est est et eveniet porro.",,"Aut suscipit quo velit quaerat libero provident. Minus alias eos et cum illum corrupti et. Inventore iure tempora perspiciatis repudiandae numquam veniam sequi dolorem. Amet nam ipsa eius et non autem iste. At porro aut corporis quis in. Asperiores sed sit eum vero.",user5,0,0,0,0,0,0,"Espaces verts et biodiversité",Transport,"Fake address, 75006 Paris, France",49.21789,1.9309,"Val de marne (94) (IDF BP3)",,,,,,https://capco.dev/project/budget-participatif-idf-3/collect/collecte-des-projets-idf-brp-3/proposals/ex-ratione-facilis-consequatur-est-est-et-eveniet-porro?_locale=fr-FR,,"2022-10-19 22:45:34","2022-10-19 22:45:34",export_proposal_publication_status_published,"2022-10-19 22:45:34",,,user,Oui,user@test.com,1,Citoyen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
export_contribution_type_proposal,proposalLocation61,"2023-04-10 05:40:08","""22-404530""","Possimus odit qui voluptatem.",,"Consequuntur occaecati soluta distinctio placeat nesciunt quam hic. Ab est neque ipsam sequi a error. Vero sint qui rerum. Aut provident odio atque qui at molestiae commodi. Distinctio commodi dolorem voluptas occaecati itaque vel. Vero veritatis eligendi consequatur et tempore enim eius et.",user5,0,0,0,0,0,0,"Énergies renouvelables et efficacité énergétique",Immobilier,"Fake address, 75006 Paris, France",48.45679,3.26073,"Toute la région (IDF BP3)",,,,,,https://capco.dev/project/budget-participatif-idf-3/collect/collecte-des-projets-idf-brp-3/proposals/possimus-odit-qui-voluptatem?_locale=fr-FR,,"2023-04-10 05:40:08","2023-04-10 05:40:08",export_proposal_publication_status_published,"2023-04-10 05:40:08",,,user,Oui,user@test.com,1,Citoyen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
export_contribution_type_proposal,proposalLocation62,"2022-07-14 07:14:25","""22-512753""","Animi et nulla voluptate iste enim sunt architecto.",,"Eveniet voluptatem et vero tempore. Commodi aut culpa totam iste. Sit et voluptatum suscipit aut dolores voluptatem et. Provident quis tempora provident et nobis.",user5,0,0,0,0,0,0,"Santé environnementale","Thème vide","Fake address, 75006 Paris, France",48.93641,1.58242,"Val de marne (94) (IDF BP3)",,,,,,https://capco.dev/project/budget-participatif-idf-3/collect/collecte-des-projets-idf-brp-3/proposals/animi-et-nulla-voluptate-iste-enim-sunt-architecto?_locale=fr-FR,,"2022-07-14 07:14:25","2022-07-14 07:14:25",export_proposal_publication_status_published,"2022-07-14 07:14:25",,,user,Oui,user@test.com,1,Citoyen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
export_contribution_type_proposal,proposalLocation63,"2022-04-24 11:25:38","""22-921457""","Necessitatibus nobis vel qui sit voluptatem.",,"Velit fugiat quaerat reiciendis aut saepe reprehenderit. Modi molestias qui expedita delectus accusamus. Qui animi aut minus deleniti. Blanditiis eum quia illum. Pariatur enim animi quas laboriosam nisi sed recusandae placeat.",user5,0,0,0,0,0,0,"Propreté, prévention et gestion des déchets, économie circulaire",Immobilier,"Fake address, 75006 Paris, France",48.90254,1.5028,"Val de marne (94) (IDF BP3)",,,,,,https://capco.dev/project/budget-participatif-idf-3/collect/collecte-des-projets-idf-brp-3/proposals/necessitatibus-nobis-vel-qui-sit-voluptatem?_locale=fr-FR,,"2022-04-24 11:25:38","2022-04-24 11:25:38",export_proposal_publication_status_published,"2022-04-24 11:25:38",,,user,Oui,user@test.com,1,Citoyen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
export_contribution_type_proposal,proposalLocation64,"2023-04-11 00:00:22","""22-535822""","Cum sit iusto eius qui perferendis rem molestiae.",,"Qui eos et pariatur voluptatem repellat similique. Animi velit maxime sint natus omnis. Culpa voluptatem sequi ad placeat dolorem. Architecto non aut itaque eius qui delectus aspernatur.",user5,0,0,0,0,0,0,"Santé environnementale",Justice,"Fake address, 75006 Paris, France",48.60156,3.04698,"Toute la région (IDF BP3)",,,,,,https://capco.dev/project/budget-participatif-idf-3/collect/collecte-des-projets-idf-brp-3/proposals/cum-sit-iusto-eius-qui-perferendis-rem-molestiae?_locale=fr-FR,,"2023-04-11 00:00:22","2023-04-11 00:00:22",export_proposal_publication_status_published,"2023-04-11 00:00:22",,,user,Oui,user@test.com,1,Citoyen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
export_contribution_type_proposal,proposalLocation65,"2022-08-05 22:47:23","""22-409960""","Praesentium nam consequatur incidunt.",,"Placeat amet veniam sit. Facilis id soluta quia quidem quibusdam odit. Voluptate et in non corrupti numquam. Sit facilis quisquam vero eligendi.",user5,0,0,0,0,0,0,"Vélo et mobilités propres",Justice,"Fake address, 75006 Paris, France",49.13699,2.70787,"Val de marne (94) (IDF BP3)",,,,,,https://capco.dev/project/budget-participatif-idf-3/collect/collecte-des-projets-idf-brp-3/proposals/praesentium-nam-consequatur-incidunt?_locale=fr-FR,,"2022-08-05 22:47:23","2022-08-05 22:47:23",export_proposal_publication_status_published,"2022-08-05 22:47:23",,,user,Oui,user@test.com,1,Citoyen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
export_contribution_type_proposal,proposalLocation66,"2022-06-04 06:35:43","""22-562624""","Sapiente atque suscipit quisquam et quos non.",,"Autem dolore expedita ut eos assumenda expedita. Nesciunt adipisci consequuntur voluptates et dolores labore facere numquam. Corrupti quidem earum est sit dolores consectetur. Cupiditate et sunt suscipit eos et et.",user5,0,0,0,0,0,0,"Énergies renouvelables et efficacité énergétique",Transport,"Fake address, 75006 Paris, France",48.48546,2.69681,"Val de marne (94) (IDF BP3)",,,,,,https://capco.dev/project/budget-participatif-idf-3/collect/collecte-des-projets-idf-brp-3/proposals/sapiente-atque-suscipit-quisquam-et-quos-non?_locale=fr-FR,,"2022-06-04 06:35:43","2022-06-04 06:35:43",export_proposal_publication_status_published,"2022-06-04 06:35:43",,,user,Oui,user@test.com,1,Citoyen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
export_contribution_type_proposal,proposalLocation67,"2023-01-21 08:23:35","""22-963740""","Sunt autem nostrum ad sed.",,"Earum natus eum rerum consectetur et. Illo qui sunt sapiente numquam. Dolore veritatis cupiditate occaecati sequi quod assumenda praesentium. Ut laudantium voluptatem autem ratione. Nihil eligendi error dolore dolores autem voluptatum porro consequuntur. Quia neque odit voluptatem ut quod.",user5,0,0,0,0,0,0,"Espaces verts et biodiversité",Transport,"Fake address, 75006 Paris, France",48.24452,2.79155,"Val de marne (94) (IDF BP3)",,,,,,https://capco.dev/project/budget-participatif-idf-3/collect/collecte-des-projets-idf-brp-3/proposals/sunt-autem-nostrum-ad-sed?_locale=fr-FR,,"2023-01-21 08:23:35","2023-01-21 08:23:35",export_proposal_publication_status_published,"2023-01-21 08:23:35",,,user,Oui,user@test.com,1,Citoyen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
export_contribution_type_proposal,proposalLocation68,"2022-05-30 04:26:27","""22-214035""","Veniam beatae sequi nemo aliquid ut.",,"Eos illum quod est quo et. Est illum veniam eos quam placeat labore maxime. Aut aut fugit fuga. Ut ea et occaecati repellendus amet commodi.",user5,0,0,0,0,0,0,"Énergies renouvelables et efficacité énergétique",Transport,"Fake address, 75006 Paris, France",49.19869,1.66719,"Val de marne (94) (IDF BP3)",,,,,,https://capco.dev/project/budget-participatif-idf-3/collect/collecte-des-projets-idf-brp-3/proposals/veniam-beatae-sequi-nemo-aliquid-ut?_locale=fr-FR,,"2022-05-30 04:26:27","2022-05-30 04:26:27",export_proposal_publication_status_published,"2022-05-30 04:26:27",,,user,Oui,user@test.com,1,Citoyen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
export_contribution_type_proposal,proposalLocation69,"2022-05-07 15:53:43","""22-243832""","Sit ea consequatur omnis est sint reprehenderit.",,"Tempora mollitia dignissimos qui omnis recusandae molestias soluta. Maiores id non eius ipsa ut. Sed inventore commodi voluptatibus corporis voluptatibus rerum aut. Magnam sit officia assumenda accusamus aut.",user5,0,0,0,0,0,0,"Santé environnementale","Thème vide","Fake address, 75006 Paris, France",49.22597,1.62651,"Val de marne (94) (IDF BP3)",,,,,,https://capco.dev/project/budget-participatif-idf-3/collect/collecte-des-projets-idf-brp-3/proposals/sit-ea-consequatur-omnis-est-sint-reprehenderit?_locale=fr-FR,,"2022-05-07 15:53:43","2022-05-07 15:53:43",export_proposal_publication_status_published,"2022-05-07 15:53:43",,,user,Oui,user@test.com,1,Citoyen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
export_contribution_type_proposal,proposalLocation7,"2022-08-18 13:20:55","""22-663344""","Eos fugit natus quaerat quibusdam alias.",,"Aut dolores perspiciatis itaque doloribus qui dicta eligendi. Recusandae facere quo beatae. Quia molestiae alias quo quis inventore. Ea sit in ut qui fugiat dolores placeat. Nesciunt architecto quas ex similique consequatur.",user5,0,0,0,0,0,0,"Espaces verts et biodiversité",Immobilier,"Fake address, 75006 Paris, France",48.15526,2.30329,"Val de marne (94) (IDF BP3)",,,,,,https://capco.dev/project/budget-participatif-idf-3/collect/collecte-des-projets-idf-brp-3/proposals/eos-fugit-natus-quaerat-quibusdam-alias?_locale=fr-FR,,"2022-08-18 13:20:55","2022-08-18 13:20:55",export_proposal_publication_status_published,"2022-08-18 13:20:55",,,user,Oui,user@test.com,1,Citoyen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
export_contribution_type_proposal,proposalLocation70,"2023-02-10 17:24:01","""22-524976""","Quasi molestiae earum commodi placeat qui.",,"Et neque officia quidem non excepturi et ratione. Ea est nulla harum explicabo unde. Aut ratione quidem consequatur fugiat nihil. Odit nobis in iste impedit rerum quaerat dolor. Sint rerum pariatur eius voluptatem. Molestias sunt modi cumque amet corrupti.",user5,0,0,0,0,0,0,"Vélo et mobilités propres",Immobilier,"Fake address, 75006 Paris, France",49.116,3.44564,"Val de marne (94) (IDF BP3)",,,,,,https://capco.dev/project/budget-participatif-idf-3/collect/collecte-des-projets-idf-brp-3/proposals/quasi-molestiae-earum-commodi-placeat-qui?_locale=fr-FR,,"2023-02-10 17:24:01","2023-02-10 17:24:01",export_proposal_publication_status_published,"2023-02-10 17:24:01",,,user,Oui,user@test.com,1,Citoyen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
